cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnreres,LNRERSFM,LNRERSF2,lnreloc,LNRERSF1
"23086","15473","300063","4357252","New OMNI Bank, National Association","Alhambra","CA","91801","6/30/2019","11/18/2019","N","1235 South Garfield Avenue","CKH CAPITAL, INC.","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","2/12/1980","2/12/1980","3/16/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","","188040","170890","2886","14264","170601"
"34890","0","2736451","3049617","New Peoples Bank, Inc.","Honaker","VA","24260","6/30/2019","11/18/2019","SM","53 Commerce Drive","NEW PEOPLES BANKSHARES, INC.","22","0","1","4","0","Russell","","","10/28/1998","10/28/1998","6/29/2007","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.newpeoples.bank","248853","228760","7876","12217","94722"
"34860","15223","2754222","0","New Republic Savings Bank","Roanoke Rapids","NC","27870","6/30/2019","11/18/2019","SA","420 Becker Drive","","3","0","0","4","0","Halifax","","","12/15/1998","12/15/1998","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","32872","31369","0","1503","3979"
"7659","11349","331713","1138106","New Tripoli Bank","New Tripoli","PA","18066","6/30/2019","11/18/2019","SM","Market And Madison Streets","NEW TRIPOLI BANCORP, INC.","3","0","0","5","0","Lehigh","10900","Allentown-Bethlehem-Easton, PA-NJ","3/10/1910","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","238548","220452","6737","11359","24484"
"59143","0","5316920","0","New Valley Bank & Trust","Springfield","MA","1144","6/30/2019","11/18/2019","NM","One Monarch Place Suite 910","","1","0","0","7","0","Hampden","44140","Springfield, MA","5/30/2019","5/30/2019","5/30/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","0","0","0","0","0"
"16022","11158","694904","2132932","New York Community Bank","Westbury","NY","11590","6/30/2019","11/18/2019","SB","615 Merrick Avenue","NEW YORK COMMUNITY BANCORP, INC.","241","0","1","4","0","Nassau","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1859","7/1/1943","11/30/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","https://www.mynycb.com","417924","412386","4540","998","394451"
"58203","0","3472859","0","NewBank","Flushing","NY","11354","6/30/2019","11/18/2019","NM","146-01 Northern Boulevard","","5","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","9/29/2006","9/29/2006","1/1/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","665","665","0","0","665"
"90251","8496","67209","4267472","Newburyport Five Cents Savings Bank","Newburyport","MA","1950","6/30/2019","11/18/2019","SB","63 State Street","NEWBURYPORT FIVE CENTS BANCORP MHC","12","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","4/1/1854","7/1/1985","6/13/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","340036","307276","747","32013","157493"
"14646","0","632410","1830361","Newfield National Bank","Newfield","NJ","8344","6/30/2019","11/18/2019","N","18-24 West Boulevard","NEWFIELD BANCORP, INC.","11","0","0","4","0","Gloucester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1934","7/31/1934","4/27/2010","Stock","0","0","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.newfieldnationalbank.bank","154153","126832","8051","19270","0"
"3183","0","938859","3213922","NewFirst National Bank","El Campo","TX","77437","6/30/2019","11/18/2019","N","200 East Jackson Street","NEWFIRST FINANCIAL GROUP, INC.","9","0","0","4","1","Wharton","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","WWW.NEWFIRST.COM","63636","62555","1081","0","10660"
"29089","2892","894272","3842108","Newport Federal Bank","Newport","TN","37821","6/30/2019","11/18/2019","SA","170 West Broadway","UNITED TENNESSEE BANKSHARES","3","0","0","5","0","Cocke","","","8/1/1934","11/1/1934","5/11/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","","83884","82893","375","616","76496"
"29510","3575","321273","5061734","Newton Federal Bank","Covington","GA","30014","6/30/2019","11/18/2019","SA","3175 Highway 278","COMMUNITY FIRST BANCSHARES, MHC","2","0","0","4","0","Newton","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1928","1/20/1947","4/27/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","128819","125776","155","2888","3623"
"18199","8506","507509","5045444","Newtown Savings Bank","Newtown","CT","6470","6/30/2019","11/18/2019","SB","39 Main Street","NSB MUTUAL HOLDING COMPANY","18","0","0","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","10/1/1855","7/1/1960","1/1/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","New York","Northeastern","Northeast","0","1","www.nsbonline.com","675951","585735","14437","75779","184222"
"29209","3102","652874","4970802","NexBank, SSB","Dallas","TX","75201","6/30/2019","11/18/2019","SB","2515 Mckinney Ave, # 1100","SLHC TRUST, THE","3","0","0","5","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","11/30/1934","11/30/1934","12/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.nexbank.com","3127961","3109057","459","18445","1806554"
"7900","9637","18827","2264404","NEXTIER BANK, NATIONAL ASSOCIATION","Kittanning","PA","16201","6/30/2019","11/18/2019","N","222 Market Street","NEXTIER INCORPORATED","30","0","1","4","0","Armstrong","38300","Pittsburgh, PA","1/1/1897","1/1/1934","4/30/2017","Stock","0","0","OCC","DIF","New York","NEW YORK","Wexford","Cleveland","Northeastern","Northeast","0","1","http://www.nextierbank.com","356327","319058","11346","25923","129814"
"57038","0","2941068","3103603","Nicolet National Bank","Green Bay","WI","54301","6/30/2019","11/18/2019","N","111 N. Washington Street","NICOLET BANKSHARES, INC.","38","0","1","4","0","Brown","24580","Green Bay, WI","10/31/2000","10/31/2000","4/28/2017","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.nicoletbank.com","466193","349760","22113","94320","100287"
"4652","0","789051","0","NINNESCAH VALLEY BANK","Cunningham","KS","67035","6/30/2019","11/18/2019","NM","101 East First Street","","1","0","0","2","1","Kingman","","","7/23/1925","1/1/1934","7/2/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","1723","1713","0","10","1523"
"58196","0","3388165","0","Noah Bank","Elkins Park","PA","19027","6/30/2019","11/18/2019","NM","7301 Old York Rd","","6","0","1","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/17/2006","7/17/2006","6/19/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","1177","1177","0","0","414"
"58111","0","3385744","5109672","NobleBank & Trust","Anniston","AL","36201","6/30/2019","11/18/2019","SM","1509 Quintard Avenue","NOBLE BANCSHARES, INC.","5","0","0","4","0","Calhoun","11500","Anniston-Oxford-Jacksonville, AL","10/11/2005","10/11/2005","11/6/2013","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","40408","30163","1044","9201","2940"
"29532","3607","285777","0","Nokomis Savings Bank","Nokomis","IL","62075","6/30/2019","11/18/2019","SB","100 West State Street","","1","0","0","2","0","Montgomery","","","1/1/1881","7/11/1938","9/1/2017","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.nokomissavings.com","4453","4450","0","3","2163"
"3368","0","958763","4839310","Normangee State Bank","Normangee","TX","77871","6/30/2019","11/18/2019","NM","202 Main Street","NORMANGEE BANCSHARES, INC.","1","0","0","8","0","Leon","","","1/1/1912","1/1/1934","6/25/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","32583","32483","100","0","32483"
"23244","0","258146","1134171","North Adams State Bank","Ursa","IL","62376","6/30/2019","11/18/2019","NM","114 North Warsaw Street","NORTH ADAMS BANCSHARES, INC.","2","0","0","2","0","Adams","","","11/10/1980","11/10/1980","8/5/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","6073","5845","19","209","4485"
"27560","0","1402384","5140312","North Alabama Bank","Hazel Green","AL","35750","6/30/2019","11/18/2019","NM","13914 Highway 231-431 North","BOLC CORP.","4","0","0","4","0","Madison","26620","Huntsville, AL","8/14/1989","8/14/1989","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","DALLAS","Shelby","Atlanta","Southern","Southeast","0","1","","15709","14612","76","1021","0"
"34836","0","2631846","2631798","North American Banking Company","Roseville","MN","55113","6/30/2019","11/18/2019","SM","2230 Albert Street North","N.A. CORPORATION","5","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","7/21/1998","7/21/1998","2/17/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.nabankco.com","46546","33037","4029","9480","1806"
"29708","3927","211271","3841941","North American Savings Bank, F.S.B.","Grandview","MO","64030","6/30/2019","11/18/2019","SA","125th And South 71 Highway","NASB FINANCIAL, INC.","11","0","0","5","0","Jackson","28140","Kansas City, MO-KS","1/1/1923","12/30/1940","7/13/2016","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.nasb.com","1810299","1802979","5807","1513","331616"
"31109","6390","809678","0","North Arundel Savings Bank","Pasadena","MD","21122","6/30/2019","11/18/2019","SB","125 Mountain Road","","1","0","0","5","0","Anne Arundel","12580","Baltimore-Columbia-Towson, MD","1/1/1956","12/14/1959","1/22/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.northarundelsavingsbank.com","25501","24885","616","0","0"
"90258","12044","528102","0","North Brookfield Savings Bank","North Brookfield","MA","1535","6/30/2019","11/18/2019","SM","9 Gilbert Street","","7","0","0","5","0","Worcester","49340","Worcester, MA-CT","8/3/1854","11/8/1985","6/1/2014","Non-Stock","0","0","FED","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.northbrookfieldsavingsbank.com","170738","155766","4908","10064","68080"
"26567","4594","931270","0","North Cambridge Co-operative Bank","Cambridge","MA","2140","6/30/2019","11/18/2019","SB","2360 Massachusetts Avenue","","1","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1912","2/5/1986","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","51179","48203","627","2349","3912"
"17241","15600","565536","1136492","North Central Bank","Hennepin","IL","61327","6/30/2019","11/18/2019","NM","126 E. High Street","PUTNAM COUNTY BANCORP, INC.","2","0","0","2","1","Putnam","","","12/7/1946","6/23/1953","3/24/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","18646","17338","638","670","11360"
"30656","5696","482370","0","North County Savings Bank","Red Bud","IL","62278","6/30/2019","11/18/2019","SB","411 West Market Street","","3","0","0","8","0","Randolph","","","1/1/1887","4/5/1954","12/31/2009","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.ncsbank.com","22894","21789","1105","0","5168"
"18355","0","490450","0","North Dallas Bank & Trust Co.","Dallas","TX","75230","6/30/2019","11/18/2019","NM","12900 Preston Road","","6","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/20/1961","3/20/1961","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","249277","241577","5378","2322","143272"
"90259","10965","527600","0","North Easton Savings Bank","South Easton","MA","2375","6/30/2019","11/18/2019","SB","20 Eastman Street","","19","0","0","6","0","Bristol","39300","Providence-Warwick, RI-MA","2/8/1864","9/6/1985","4/30/2019","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","539051","463066","10652","65333","193366"
"34662","0","2769954","2908650","North Georgia National Bank","Calhoun","GA","30701","6/30/2019","11/18/2019","N","350 West Belmont Drive","NORTH GEORGIA COMMUNITY FINANCIAL PARTNERS, INC.","4","0","0","4","0","Gordon","","","2/10/1999","2/10/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.ngnb.net","24181","20223","901","3057","3120"
"8850","0","126553","1136540","North Shore Bank of Commerce","Duluth","MN","55802","6/30/2019","11/18/2019","SM","131 West Superior Street","NORTH SHORE FINANCIAL CORPORATION","7","0","0","4","1","Saint Louis","20260","Duluth, MN-WI","9/14/1915","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.northshore.bank","106304","81998","6779","17527","37628"
"26484","7963","161273","2621182","North Shore Bank, a Co-operative Bank","Peabody","MA","1960","6/30/2019","11/18/2019","SB","248 Andover Street","NORTH SHORE BANCORP","12","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","1/10/1986","9/30/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","233300","182154","1768","49378","73174"
"28679","2130","376273","0","North Shore Bank, FSB","Brookfield","WI","53005","6/30/2019","11/18/2019","SA","15700 West Bluemound Road","","46","0","1","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1923","6/2/1939","10/28/2016","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.northshorebank.com","440263","337674","14187","88402","191614"
"27683","108","775773","3849545","North Shore Trust and Savings","Waukegan","IL","60085","6/30/2019","11/18/2019","SA","700 S Lewis Ave","NORTH SHORE, MHC","3","0","0","5","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1921","5/9/1951","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","87590","86235","23","1332","13976"
"29449","3468","375379","0","North Side Federal Savings and Loan Association of Chicago","Chicago","IL","60640","6/30/2019","11/18/2019","SA","5159 N Clark St","","1","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1934","6/10/1935","6/26/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","19199","16934","0","2265","467"
"16733","0","750051","0","North Star Bank","Roseville","MN","55113","6/30/2019","11/18/2019","NM","1820 North Lexington Avenue","","2","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","2/3/1947","9/14/1948","6/4/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","16747","12398","1288","3061","4521"
"35519","0","2915461","3109070","North State Bank","Raleigh","NC","27609","6/30/2019","11/18/2019","SM","6204 Falls Of The Neuse Rd.","NORTH STATE BANCORP","7","0","0","4","1","Wake","39580","Raleigh, NC","6/1/2000","6/1/2000","9/1/2015","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","229886","193625","9591","26670","45321"
"2284","15598","783910","3264193","North Valley Bank","Zanesville","OH","43701","6/30/2019","11/18/2019","SM","2775 Maysville Pike","NORTH VALLEY BANCSHARES, INC.","6","0","0","4","0","Muskingum","","","11/4/1904","1/1/1934","1/1/2016","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","47221","41894","412","4915","33900"
"18710","0","350750","1050226","North Valley Bank","Thornton","CO","80229","6/30/2019","11/18/2019","NM","9001 N. Washington Street","CITIZENS INVESTMENT COMPANY","2","0","0","4","1","Adams","19740","Denver-Aurora-Lakewood, CO","2/25/1963","2/25/1963","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","69202","62840","2618","3744","43966"
"57082","0","2938198","2260406","Northbrook Bank and Trust Company","Northbrook","IL","60062","6/30/2019","11/18/2019","SM","1100 Waukegan Road","WINTRUST FINANCIAL CORPORATION","8","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/22/2000","11/22/2000","9/30/2019","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.northbrookbank.com","153538","100902","3503","49133","71302"
