cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"16160","0","290249","5149043","Waukesha State Bank","Waukesha","WI","53188","6/30/2019","11/18/2019","NM","151 East St. Paul Avenue","BANK STREET CAPITAL CORPORATION","19","0","0","4","1","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","6/15/1944","6/15/1944","3/5/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","WWW.WAUKESHABANK.COM","0.140400299884136","0.127532089162521","0","0","0","0.315732172019597","0.108753642221037","0.374477304229322","0.157635882130396","1.18230915194862","1.73931715696801","0","0","0","","12.5134843581446"
"1857","0","436542","1142783","Waukon State Bank","Waukon","IA","52172","6/30/2019","11/18/2019","SM","22 West Main Street","WFC, INC.","4","0","0","2","1","Allamakee","","","1/1/1871","1/1/1934","4/3/2013","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","0.406029132812396","0.022292141701591","0","0","0","6.63318487633848E-02","0","6.84154970874545E-02","3.20529505819358","0","","0","0","0","","0"
"10384","0","780955","2892067","Waumandee State Bank","Waumandee","WI","54622","6/30/2019","11/18/2019","NM","S2021 County Road U","WAUMANDEE BANCSHARES, LTD.","7","0","0","2","0","Buffalo","","","1/1/1914","1/1/1934","10/19/2007","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","","0.757411669148504","1.07975484499012","0","0","0","1.03231817958903","0","1.05511140071677","0","0","0","0","0","0","","0"
"27254","11737","1191352","1493636","Waycross Bank & Trust","Waycross","GA","31501","6/30/2019","11/18/2019","NM","501 Tebeau Street","WB&T BANKSHARES, INC.","1","0","0","4","1","Ware","","","6/1/1988","6/1/1988","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","","0.908318871616881","1.02595138258476","1.07897497377491","1.66915794718485","0","0.544388609715243","0","0.564910374796306","3.58776571889856E-02","3.16546762589928","","3.16546762589928","8.66141732283465","1.93661971830986","","0"
"1862","15709","621245","2166003","Wayland State Bank","Mount Pleasant","IA","52641","6/30/2019","11/18/2019","NM","301 South Main Street","HEARTWAY BANCORPORATION","3","0","0","2","0","Henry","","","5/12/1932","1/1/1934","10/1/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","5.03964520897729E-02","0.034646604632746","0","0.110062893081761","0","0","","0","0","0.644901249496171","","0.644901249496171","0.777831793874575","0","","0"
"698","11037","59316","2365356","Wayne Bank","Honesdale","PA","18431","6/30/2019","11/18/2019","NM","717 Main Street","NORWOOD FINANCIAL CORP.","26","0","1","4","0","Wayne","","","1/1/1871","1/1/1934","7/31/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","","0.152562773107068","0.213805446717941","0","0.209128298695827","0","0.249835014612991","0","0.272174054451929","4.09055645673179E-02","0","","0","0","0","","0"
"1849","11680","451246","1204533","Wayne Bank and Trust Co.","Cambridge City","IN","47327","6/30/2019","11/18/2019","SM","145 West Main Street","WAYTRU BANCORP","3","0","0","4","1","Wayne","","","1/1/1882","1/1/1934","11/4/2013","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","0.580986990777499","0.689851296681925","0","1.1886710711578","0","0.636321128707638","1.12109542148053","0.48528156996587","0","0.107347328244275","0.495662949194548","6.59891777748449E-02","8.41750841750842E-02","0","","0"
"9168","12435","511832","1084829","Wayne County Bank","Waynesboro","TN","38485","6/30/2019","11/18/2019","NM","216 S. High St., Hwy 64 W","WAYNE COUNTY BANCSHARES, INC.","6","0","0","2","0","Wayne","","","2/14/1914","1/1/1934","9/25/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","waynecountybank.com","4.70407465928431","4.22305397612271","8.01531671858775","0.984899759609774","","4.78784609852571","","4.78784609852571","9.7411238129801","3.17344667071443","","3.17344667071443","1.44404332129964","3.58071614322865","0","0"
"29847","4195","985479","3271203","Wayne Savings Community Bank","Wooster","OH","44691","6/30/2019","11/18/2019","NM","151 North Market Street","WAYNE SAVINGS BANCSHARES, INC.","11","0","0","4","0","Wayne","","","1/1/1899","6/30/1961","9/9/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","0.496437994390503","0.472786135246316","0","1.07556566582374","0","0.379320525844338","0.481031040116174","0.366714474535279","0.874453466583385","0","","0","0","0","","0"
"5394","15945","244158","1053320","Waypoint Bank","Cozad","NE","69130","6/30/2019","11/18/2019","NM","747 Meridian","MIDWEST BANCO CORPORATION","7","0","1","2","1","Dawson","","","1/1/1883","1/1/1934","10/10/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","0.604700910442699","0.807893699162762","0","0.928241030128766","0","6.9795719844358","0","7.87596048298573","1.06729914023125","0.043917435221783","","0.043917435221783","0","0.109289617486339","0","0"
"28989","2731","935577","4974631","WCF Financial Bank","Webster City","IA","50595","6/30/2019","11/18/2019","NM","401 Fair Meadow Drive","WCF BANCORP, INC.","2","0","0","5","0","Hamilton","","","6/1/1934","4/11/1935","8/27/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.wcfbank.com","0.789696612919436","0.852987046054935","0","0","0","0.928106385926029","","0.928106385926029","","0.225588140509185","","0.225588140509185","0.278035217794254","0.105820105820106","","0"
"34404","0","2576134","0","WebBank","Salt Lake City","UT","84111","6/30/2019","11/18/2019","NM","215 S State St, Suite 1000","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","5/15/1997","5/15/1997","9/28/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","www.webbank.com","0.771872550774187","0","","0","","","","","1.43427513609337","0.342877521907479","0","0.360045152765072","","0.360045152765072","","0"
"18221","13230","761806","1145476","Webster Bank, National Association","Waterbury","CT","6702","6/30/2019","11/18/2019","N","Webster Plaza","WEBSTER FINANCIAL CORPORATION","157","1","1","4","0","New Haven","35300","New Haven-Milford, CT","1/1/1870","7/1/1960","12/23/2008","Stock","0","1","OCC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","0","0","http://www.websteronline.com","0.770840729563351","0.746195292947607","0.125999681013466","0.162214864945171","0.400527142561702","1.16745112906768","0.643240971429738","1.30340428282274","0.867744559777215","0.530866070074321","","0.530866070074321","0","0.53087791146384","0","5.08842714007128"
"90297","11895","765505","3803033","Webster Five Cents Savings Bank","Webster","MA","1570","6/30/2019","11/18/2019","SB","136 Thompson Road","WEBFIVE MHC","7","0","0","4","0","Worcester","49340","Worcester, MA-CT","3/15/1868","8/2/1985","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.web5.com","0.274995395491832","0.284837193479074","0","6.82390817469205E-02","0","0.551772556557539","0.235163923087564","0.606693221992929","0","1.37649757838389","","1.37649757838389","0","1.5058561070831","","0"
"9472","9847","416656","1061660","Welch State Bank of Welch, Okla.","Welch","OK","74369","6/30/2019","11/18/2019","NM","396 S Commercial Street","WELCH BANCSHARES, INC.","4","0","0","2","1","Craig","","","10/1/1923","1/1/1934","5/18/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","0.696988248045523","1.04549445546486","0","0","","0.485413677666188","0","0.490030415680973","0.342804403718109","0.2106149957877","0","0.214776632302406","7.01508242721852E-02","0.314541495281878","","0"
"11417","0","215653","1126073","Welcome State Bank","Welcome","MN","56181","6/30/2019","11/18/2019","SM","111 Guide Street North","WELCOME BANCSHARES, INC.","1","0","0","2","1","Martin","","","1/1/1913","1/1/1934","1/18/2007","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","","0.303068045003529","0","0","0","","0","","0","1.80593816957453","0.628366247755835","","0.628366247755835","1.05026256564141","0","","0"
"26605","12405","278078","4325121","Wellesley Bank","Wellesley","MA","2482","6/30/2019","11/18/2019","SB","40 Central Street","WELLESLEY BANCORP INC","7","0","0","4","0","Norfolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1911","3/27/1986","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","0.134973565168392","0.150449200243725","0","0.431907565475768","0","0.129503817311474","0","0.142521005059123","0","0","","0","","0","","0"
"1219","0","371362","2007218","Wellington State Bank","Wellington","TX","79095","6/30/2019","11/18/2019","SM","1000 Eighth Street","WSB BANCSHARES, INC.","10","0","0","2","1","Collingsworth","","","1/1/1906","1/1/1934","10/29/2016","Stock","0","0","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","0.54780342482039","0.755798801146729","0","1.4226157218378","0","1.06699497281215","","1.06699497281215","0.491665667346205","0.796246267595621","","0.796246267595621","0","1.36120563928051","","2.46808510638298"
"14025","0","646556","1248779","Wells Bank","Platte City","MO","64079","6/30/2019","11/18/2019","NM","1100 Branch Street","WELLS BANCSHARES, INC.","5","0","0","4","1","Platte","28140","Kansas City, MO-KS","3/7/1934","3/9/1934","4/9/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.wells-bank.com","0","0","0","0","0","0","0","0","0","0","","0","0","0","",""
"5146","0","2362458","1120754","Wells Fargo Bank South Central, National Association","Houston","TX","77077","6/30/2019","11/18/2019","N","2005 Taylor Street","WELLS FARGO & COMPANY","1","0","0","5","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","6/18/1894","1/1/1934","11/1/2009","Stock","0","0","OCC","DIF","Dallas","WASHINGTON","Houston","Dallas","Southern","West","0","0","www.wellsfargo.com","0.870006339137285","0.867641527513485","","","0","0.868335824960815","5.636959144975","0.862825710879587","","26.4516129032258","","26.4516129032258","","26.4516129032258","","0.358717755386478"
"25890","0","167565","1120754","Wells Fargo Bank, Ltd.","Los Angeles","CA","90017","6/30/2019","11/18/2019","NM","707 Wilshire Boulevard","WELLS FARGO & COMPANY","1","0","0","7","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","2/8/1985","2/8/1985","3/20/2018","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","0","www.wellsfargo.com","","","","","","","","","","","","","","","",""
