cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,ntlnlsr,ntrer,ntrecosr,ntrenrsr,ntremulr,ntreresr,ntrelocr,ntreothr,idntcir,idntconr,idntcrdr,idntcoor,idntator,idntcotr,ntcomrer
"29708","3927","211271","3841941","North American Savings Bank, F.S.B.","Grandview","MO","64030","6/30/2019","11/18/2019","SA","125th And South 71 Highway","NASB FINANCIAL, INC.","11","0","0","5","0","Jackson","28140","Kansas City, MO-KS","1/1/1923","12/30/1940","7/13/2016","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.nasb.com","-0.142954717921651","-0.137881328805907","-1.35329588659942","-2.59699037670788E-02","0","-1.82524142966183E-02","-1.08793951056321","-1.73193313340696E-02","-0.186956209103329","-0.567196207348027","","-0.567196207348027","0","-0.577200577200577",""
"31109","6390","809678","0","North Arundel Savings Bank","Pasadena","MD","21122","6/30/2019","11/18/2019","SB","125 Mountain Road","","1","0","0","5","0","Anne Arundel","12580","Baltimore-Columbia-Towson, MD","1/1/1956","12/14/1959","1/22/2016","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.northarundelsavingsbank.com","0.340925789860397","0.328315678622313","2.36654038317553","0","0","-3.95314261001497E-02","","-3.95314261001497E-02","","0.516616985333244","","0.516616985333244","0.595238095238095","0",""
"90258","12044","528102","0","North Brookfield Savings Bank","North Brookfield","MA","1535","6/30/2019","11/18/2019","SM","9 Gilbert Street","","7","0","0","5","0","Worcester","49340","Worcester, MA-CT","8/3/1854","11/8/1985","6/1/2014","Non-Stock","0","0","FED","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","www.northbrookfieldsavingsbank.com","5.27044706171918E-03","0","0","0","0","0","0","0","0","0","","0","0","0",""
"26567","4594","931270","0","North Cambridge Co-operative Bank","Cambridge","MA","2140","6/30/2019","11/18/2019","SB","2360 Massachusetts Avenue","","1","0","0","5","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1912","2/5/1986","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","0","0","","0","0","0","0","0","","0","","0","0","0",""
"17241","15600","565536","1136492","North Central Bank","Hennepin","IL","61327","6/30/2019","11/18/2019","NM","126 E. High Street","PUTNAM COUNTY BANCORP, INC.","2","0","0","2","1","Putnam","","","12/7/1946","6/23/1953","3/24/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","-0.020754678660499","-1.93732745677338E-02","0","0","0","-4.33416404810922E-02","-4.42802385597853","0.135323109296528","0","-0.11454753722795","6.0299992462501","-0.274222676648372","0","-0.45786497561869","0"
"30656","5696","482370","0","North County Savings Bank","Red Bud","IL","62278","6/30/2019","11/18/2019","SB","411 West Market Street","","3","0","0","8","0","Randolph","","","1/1/1887","4/5/1954","12/31/2009","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.ncsbank.com","0","0","0","0","0","0","","0","","0","","0","0","0",""
"18355","0","490450","0","North Dallas Bank & Trust Co.","Dallas","TX","75230","6/30/2019","11/18/2019","NM","12900 Preston Road","","6","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","3/20/1961","3/20/1961","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","-6.91157050537638E-02","0","0","0","0","0","0","0","-0.890627261358281","0.800723233888674","","0.800723233888674","-4.82043865991805E-02","1.78074568725654","0"
"90259","10965","527600","0","North Easton Savings Bank","South Easton","MA","2375","6/30/2019","11/18/2019","SB","20 Eastman Street","","19","0","0","6","0","Bristol","39300","Providence-Warwick, RI-MA","2/8/1864","9/6/1985","4/30/2019","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","0.077161985086617","2.32565950325425E-03","0","0","0","2.97777589075017E-03","0.028298329478865","0","0","2.45307289674678","","2.45307289674678","-0.284803495759479","3.60979802320584",""
"34662","0","2769954","2908650","North Georgia National Bank","Calhoun","GA","30701","6/30/2019","11/18/2019","N","350 West Belmont Drive","NORTH GEORGIA COMMUNITY FINANCIAL PARTNERS, INC.","4","0","0","4","0","Gordon","","","2/10/1999","2/10/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.ngnb.net","-2.03215655501853E-02","-2.02999898669217E-02","-3.31180659049512E-02","0","0","-3.99058222594677E-02","0.207182320441989","-7.21923927266164E-02","-5.03524672708963E-02","0.120748884582179","","0.120748884582179","0","0.188501413760603",""
"8850","0","126553","1136540","North Shore Bank of Commerce","Duluth","MN","55802","6/30/2019","11/18/2019","SM","131 West Superior Street","NORTH SHORE FINANCIAL CORPORATION","7","0","0","4","1","Saint Louis","20260","Duluth, MN-WI","9/14/1915","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.northshore.bank","-1.06897753955257E-03","0","0","0","0","0","0","0","-2.25369126457997E-02","0","","0","0","0",""
"26484","7963","161273","2621182","North Shore Bank, a Co-operative Bank","Peabody","MA","1960","6/30/2019","11/18/2019","SB","248 Andover Street","NORTH SHORE BANCORP","12","0","1","4","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1888","1/10/1986","9/30/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","","1.20651800307241E-02","0","0","0","0","0","0","0","0.10342464246041","0.122174709835064","","0.122174709835064","0","0.204777458097413",""
"28679","2130","376273","0","North Shore Bank, FSB","Brookfield","WI","53005","6/30/2019","11/18/2019","SA","15700 West Bluemound Road","","46","0","1","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1923","6/2/1939","10/28/2016","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.northshorebank.com","-3.19028126458307E-03","-2.05151854759269E-02","0","-1.6218583691095E-03","0","-5.31194002607233E-02","0.108459097150322","-9.55927627557851E-02","-2.56560985989525E-02","4.81793240280241E-02","","4.81793240280241E-02","-0.301204819277108","4.98810837408769E-02",""
"27683","108","775773","3849545","North Shore Trust and Savings","Waukegan","IL","60085","6/30/2019","11/18/2019","SA","700 S Lewis Ave","NORTH SHORE, MHC","3","0","0","5","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1921","5/9/1951","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","-1.40081247123332E-02","-1.40388877189816E-02","0","0","0","-1.57100957676217E-02","0","-1.60736024031413E-02","0","0","","0","0","0",""
"29449","3468","375379","0","North Side Federal Savings and Loan Association of Chicago","Chicago","IL","60640","6/30/2019","11/18/2019","SA","5159 N Clark St","","1","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1934","6/10/1935","6/26/2014","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","0","0","","0","0","0","0","0","0","0","","0","","0",""
"16733","0","750051","0","North Star Bank","Roseville","MN","55113","6/30/2019","11/18/2019","NM","1820 North Lexington Avenue","","2","0","0","4","1","Ramsey","33460","Minneapolis-St. Paul-Bloomington, MN-WI","2/3/1947","9/14/1948","6/4/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","-8.28513284692699E-03","-4.49119714132308E-03","0","0","0","-3.56287554935087E-02","0","-4.34425938703948E-02","-1.99941337211662E-02","0","","0","0","0",""
"35519","0","2915461","3109070","North State Bank","Raleigh","NC","27609","6/30/2019","11/18/2019","SM","6204 Falls Of The Neuse Rd.","NORTH STATE BANCORP","7","0","0","4","1","Wake","39580","Raleigh, NC","6/1/2000","6/1/2000","9/1/2015","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","1","","-1.44032536269062E-02","-1.48266321898046E-02","-0.108286151026966","0","0","-8.85679462063094E-03","0","-1.00864748794074E-02","-1.24896445234845E-02","0","","0","0","0","0"
"2284","15598","783910","3264193","North Valley Bank","Zanesville","OH","43701","6/30/2019","11/18/2019","SM","2775 Maysville Pike","NORTH VALLEY BANCSHARES, INC.","6","0","0","4","0","Muskingum","","","11/4/1904","1/1/1934","1/1/2016","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","-6.34509200383405E-02","-4.72937882789195E-02","0","-2.83064627496049E-02","0","-9.25062962097858E-02","0","-0.102780516644954","-0.246243588261568","0","","0","0","0",""
"18710","0","350750","1050226","North Valley Bank","Thornton","CO","80229","6/30/2019","11/18/2019","NM","9001 N. Washington Street","CITIZENS INVESTMENT COMPANY","2","0","0","4","1","Adams","19740","Denver-Aurora-Lakewood, CO","2/25/1963","2/25/1963","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","","0","0","0",""
"57082","0","2938198","2260406","Northbrook Bank and Trust Company","Northbrook","IL","60062","6/30/2019","11/18/2019","SM","1100 Waukegan Road","WINTRUST FINANCIAL CORPORATION","8","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","11/22/2000","11/22/2000","9/30/2019","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.northbrookbank.com","5.58434773737673E-02","0.11886294634232","-1.72118520813432E-02","0.209452215292997","-7.01709267290095E-03","7.76883118593183E-02","0.431149170227473","-9.62763358759128E-02","1.16504588224813E-02","0","","0","0","0","0"
"16659","14192","689357","1122422","Northeast Bank","Minneapolis","MN","55413","6/30/2019","11/18/2019","NM","77 Broadway Street, N.E.","NORTHEAST SECURITIES CORPORATION","3","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/3/1948","1/3/1948","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","northeastbank-mn.com","-0.030385573248621","-3.47422460358654E-02","0","-1.69283928980413E-02","0","-0.14059652028006","0","-0.162578205832646","-2.26692407589548E-02","0","","0","0","0",""
"19690","7705","468806","0","Northeast Bank","Lewiston","ME","4240","6/30/2019","11/18/2019","NM","500 Canal Street","","12","0","0","4","0","Androscoggin","30340","Lewiston-Auburn, ME","2/5/1872","3/16/1967","5/15/2019","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","","5.80905287171934E-02","1.85446031795813E-02","0","-3.77932520148527E-04","0","0.16129471501503","0","0.170842126647744","2.30616102037675","1.07320812571867","","1.07320812571867","0","1.07403145377829","0"
"29147","2995","823478","3793143","NorthEast Community Bank","White Plains","NY","10601","6/30/2019","11/18/2019","SB","325 Hamilton Avenue","NORTHEAST COMMUNITY BANCORP, MHC","10","0","1","4","0","Westchester","35620","New York-Newark-Jersey City, NY-NJ-PA","9/1/1934","11/14/1934","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","-2.62925873032544E-04","-2.92283281482523E-04","0","0","-1.15228394488787E-03","0","","0","0","0","","0","","0","0"
"15771","13331","888833","1085572","Northeast Georgia Bank","Lavonia","GA","30553","6/30/2019","11/18/2019","NM","69 Augusta Road","FIRST SECURITY BANKSHARES, INC.","11","0","0","8","1","Franklin","","","1/1/1934","9/23/1940","3/6/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","7.46595767217718E-02","5.29845133595096E-02","0.171387517404817","6.16586128315042E-02","0","0","0","0","0","0.291420854360651","","0.291420854360651","0.131151382357429","0.987903876952773",""
"13381","0","651158","1100055","Northeast Missouri State Bank","Kirksville","MO","63501","6/30/2019","11/18/2019","NM","600 South Baltimore","SCHUYLER COUNTY BANCSHARES, INC.","2","0","0","2","1","Adair","","","12/20/1933","1/2/1934","4/10/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","","-4.10315327329052E-03","0","0","0","","0","","0","0","-0.108391390471855","","-0.108391096755313","-0.143489006948455","0",""
"18384","12274","442244","1206201","Northeast Security Bank","Sumner","IA","50674","6/30/2019","11/18/2019","NM","108 North Carpenter","INDEPENDENCE BANCSHARES, INC.","7","0","0","2","0","Bremer","47940","Waterloo-Cedar Falls, IA","1/1/1888","5/11/1961","3/19/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","","0","0","0",""
"18266","13346","900306","1246935","Northern Bank & Trust Company","Woburn","MA","1801","6/30/2019","11/18/2019","NM","275 Mishawum Road","NORTHERN BANCORP, INC.","14","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","2/25/1960","6/23/1960","7/17/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.nbtc.com","0.22751120975755","0.278695848586213","0","0.518854371425532","0","-2.12490420666223E-03","0","-2.3818503007086E-03","0.114183667667905","49.315375562737","1.53057319966327","64.7441124867176","0","73.8028169014084",""
"58224","0","3435948","0","Northern California National Bank","Chico","CA","95926","6/30/2019","11/18/2019","N","1717 Mangrove Ave, # 100","","1","0","0","4","0","Butte","17020","Chico, CA","3/28/2006","3/28/2006","3/2/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","-1.36723650154258E-02","0","0","0","0","0","0","0","-9.71008461645166E-02","0","","0","0","0","0"
"13784","11375","289056","1871588","Northern Interstate Bank, N. A.","Norway","MI","49870","6/30/2019","11/18/2019","N","501 West Us 2","NORTHERN INTERSTATE FINANCIAL, INC.","8","0","0","8","0","Dickinson","","","6/12/1901","1/29/1934","4/1/2017","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","","8.26353992183138E-02","0.126849894291755","0","0","0","0.20762840605749","0","0.217654171704958","-0.203937177152578","0","","0","0","0",""
"10196","0","374354","1140211","Northern Sky Bank","Crookston","MN","56716","6/30/2019","11/18/2019","NM","1901 Sahlstrom Drive","FIRST HOLDING COMPANY OF CAVALIER, INC.","1","0","0","2","1","Polk","24220","Grand Forks, ND-MN","1/1/1916","1/1/1934","10/6/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","0","0","0","0","0","0","","0","0","0","","0","0","0",""
"15242","0","625757","1127799","Northern State Bank","Ashland","WI","54806","6/30/2019","11/18/2019","NM","321 West Main Street","BAY AREA BANKING SHARES, INC.","8","0","1","4","1","Ashland","","","9/5/1933","1/1/1934","3/19/2010","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","","-7.8517074192092E-03","0","0","0","0","0","0","0","-5.38491000132603E-02","-0.128700128700129","0","-0.133126543435863","0","-0.250574755846222",""
"15286","10910","188056","1907106","Northern State Bank of Thief River Falls","Thief River Fall","MN","56701","6/30/2019","11/18/2019","NM","201 East Third Street","GATO HOLDINGS, INC.","3","0","0","2","1","Pennington","","","8/24/1935","10/2/1935","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","-8.11509193544943E-02","-8.94149205266068E-02","","0","","-0.20472665355159","0","-0.207122111838855","-0.132516150405831","-9.72244502825412E-02","","-9.72244502825412E-02","-0.125953309108314","-0.08302200083022",""
"19589","15406","774253","5217915","Northern State Bank of Virginia","Virginia","MN","55792","6/30/2019","11/18/2019","NM","600 Chestnut Street","BENIC HOLDINGS, INC.","2","0","0","4","1","Saint Louis","20260","Duluth, MN-WI","5/19/1966","5/19/1966","3/1/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","-3.16777297838173E-02","0","0","0","0","0","0","0","-0.21918799068999","0","","0","0","0",""
"28710","18063","28013","3132863","Northfield Bank","Staten Island","NY","10314","6/30/2019","11/18/2019","SA","1731 Victory Boulevard","NORTHFIELD BANCORP, INC.","40","0","1","4","0","Richmond","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1887","6/28/1983","1/8/2016","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.enorthfield.com","1.31100119026713E-02","1.11918049575051E-03","0","-5.92454625732147E-03","0","1.77722558898397E-02","0","1.99567962330199E-02","0.265951710628971","0","","0","","0",""
"14140","8416","520003","2934305","Northfield Savings Bank","Northfield","VT","5663","6/30/2019","11/18/2019","SB","33 South Main Street","NORTHFIELD MHC","13","0","0","4","0","Washington","","","11/21/1867","3/31/1934","5/30/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","3.22306324889734E-03","-1.94316430399401E-03","0","-4.31435071152002E-03","0","-1.26196943833926E-03","0","-1.36982338889877E-03","-0.005777035043639","-0.62936952907425","","-0.62936952907425","-4.4280442804428","0",""
