cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,p3asset,p3re,p3renus,IDP3REDM,p3recons,P3recnfm,p3recnot,p3reag,p3reres,p3remult,p3renres,P3RENROW,P3RENROT,p3refor,p3dep,p3depnus,p3ag,p3ci,p3cinus,p3con,p3crcd,P3AUTO,P3CONOTH,p3fg,p3othln,p3ls,p3scdebt,p3agsm,P3LNSALE,P3GTYPAR,P3LTOT,p9asset,p9re,p9renus,IDP9REDM,p9recons,P9recnfm,p9recnot,p9reag,p9reres,p9remult,p9renres,P9RENROW,P9RENROT,p9refor,p9dep,p9depnus,p9ag,p9ci,p9cinus,p9con,p9crcd,P9AUTO,P9CONOTH,p9fg,p9othln,p9ls,p9scdebt,p9agsm,P9LNSALE,P9GTYPAR,P9LTOT,naasset,nare,narenus,IDNAREDM,narecons,narecnfm,narecnot,nareag,nareres,naremult,narenres,NARENROW,NARENROT,narefor,nadep,nadepnus,naag,naci,nacinus,nacon,nacrcd,NAAUTO,NACONOTH,nafg,naothln,nals,nascdebt,naagsm,NALNSALE,NAGTYPAR,NALTOT
"2326","52136","262059","1057980","AVB Bank","Broken Arrow","OK","74012","6/30/2019","11/18/2019","NM","322 South Main Street","ARKANSAS VALLEY BANCSHARES, INC.","4","0","0","4","0","Tulsa","46140","Tulsa, OK","2/16/1905","1/1/1934","9/19/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","100","100","","100","0","0","0","0","100","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2390","72","","72","0","0","0","0","72","0","0","0","0","","0","","","2318","","0","0","0","0","","0","0","0","0","0","0","0"
"57510","0","3214059","3680980","Avidbank","San Jose","CA","95112","6/30/2019","11/18/2019","NM","1732 N 1st St. 6th Floor","AVIDBANK HOLDINGS, INC.","2","0","0","4","0","Santa Clara","41940","San Jose-Sunnyvale-Santa Clara, CA","10/1/2003","10/1/2003","11/13/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","https://www.avidbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","1640","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","1640","0","0","0","0","0","","0","0","0","0","0","0","0"
"90215","10957","619701","2465528","Avidia Bank","Hudson","MA","1749","6/30/2019","11/18/2019","SB","42 Main Street","ASSABET VALLEY BANCORP","10","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","2/26/1869","11/27/1985","12/31/2009","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.avidiabank.com","5942","4596","0","4596","0","0","0","0","564","0","4032","4032","0","","0","0","","1306","0","40","35","0","5","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","1","0","0","0","0","0","","0","0","0","0","0","0","0","12907","7464","0","7464","256","0","256","0","1511","0","5697","5133","564","","0","0","","5272","0","0","0","0","0","","171","0","0","0","0","0","0"
"31390","6859","408875","3837962","Axiom Bank, National Association","Maitland","FL","32751","6/30/2019","11/18/2019","N","258 Southhall Lane","AXIOM BANCSHARES, INC.","22","0","0","4","0","Orange","36740","Orlando-Kissimmee-Sanford, FL","1/1/1962","3/26/1963","8/4/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","","4872","4493","","4493","0","0","0","0","4493","0","0","0","0","","0","","","0","","379","0","0","379","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","7474","6029","","6029","232","0","232","0","5797","0","0","0","0","","0","","","1385","","60","0","0","60","","0","0","0","0","0","0","0"
"35546","16456","2917317","3814310","Axos Bank","San Diego","CA","92122","6/30/2019","11/18/2019","SA","4350 La Jolla Village Drive,","AXOS FINANCIAL, INC.","3","0","1","4","0","San Diego","41740","San Diego-Carlsbad, CA","7/4/2000","7/4/2000","11/16/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.axosbank.com","28407","27299","0","27299","0","0","0","0","26136","1163","0","0","0","","0","0","","0","0","1108","0","630","478","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","48432","48113","0","48113","0","0","0","0","46005","2108","0","0","0","","0","0","","0","0","92","0","92","0","","0","227","0","0","0","0","0"
"19434","0","5461","3033746","BAC Community Bank","Stockton","CA","95202","6/30/2019","11/18/2019","NM","517 East Weber Avenue","BAC FINANCIAL INC.","11","0","0","4","1","San Joaquin","44700","Stockton-Lodi, CA","5/21/1965","5/21/1965","4/4/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","","220","72","","72","0","0","0","0","0","0","72","72","0","","0","","","148","","0","0","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","2948","2499","","2499","0","0","0","0","2094","0","405","405","0","","0","","","449","","0","0","0","0","","0","0","0","0","0","0","0"
"21265","10221","725732","0","BAC Florida Bank","Coral Gables","FL","33134","6/30/2019","11/18/2019","NM","169 Miracle Mile, Suite R10","","1","0","0","5","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/12/1973","10/12/1973","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","http://www.bacflorida.com","4846","4845","4845","4845","0","0","0","0","4845","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","9575","9575","9458","9575","0","0","0","0","9575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0"
"2469","0","846945","1247727","Badger Bank","Fort Atkinson","WI","53538","6/30/2019","11/18/2019","NM","220 Grant Street","CITIZENS FINANCIAL CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST","4","0","0","4","0","Jefferson","","","1/7/1884","1/1/1934","4/30/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","","465","460","","460","0","0","0","0","98","0","362","362","0","","0","","","0","","5","0","5","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1610","1422","","1422","0","0","0","0","949","0","473","473","0","","0","","","0","","19","0","19","0","","0","0","169","0","0","0","0"
"2987","13311","69678","1141870","Baker-Boyer National Bank","Walla Walla","WA","99362","6/30/2019","11/18/2019","N","7 West Main St","BAKER BOYER BANCORP","8","0","1","4","0","Walla Walla","47460","Walla Walla, WA","11/10/1869","1/1/1934","3/19/2018","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","","3528","3487","","3487","0","0","0","0","573","0","2914","2914","0","","0","","","15","","26","0","0","26","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0","1971","1254","","1254","0","0","0","726","178","0","350","105","245","","0","","","31","","0","0","0","0","","686","0","0","686","0","0","0"
"26704","0","696168","0","Balboa Thrift and Loan Association","Chula Vista","CA","91910","6/30/2019","11/18/2019","NM","865 Amena Court","","4","0","0","6","0","San Diego","41740","San Diego-Carlsbad, CA","12/11/1980","7/3/1986","7/20/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","","3703","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","3703","0","3614","89","","0","0","0","0","0","0","0","24","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","24","0","22","2","","0","0","0","0","0","0","0","611","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","611","0","599","12","","0","0","0","0","0","0","0"
"6959","13519","505","1048728","Ballston Spa National Bank","Ballston Spa","NY","12020","6/30/2019","11/18/2019","N","87 Front Street","BALLSTON SPA BANCORP, INC.","13","0","0","4","0","Saratoga","10580","Albany-Schenectady-Troy, NY","1/1/1838","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","1944","1691","","1691","0","0","0","0","1691","0","0","0","0","","0","","","0","","253","0","4","249","","0","0","0","0","0","0","0","122","105","","105","0","0","0","0","105","0","0","0","0","","0","","","0","","17","0","17","0","","0","0","0","0","0","0","0","1742","1737","","1737","0","0","0","0","1328","0","409","409","0","","0","","","4","","0","0","0","0","","1","0","0","0","0","0","0"
"35498","15953","200378","3153130","Banc of California, National Association","Santa Ana","CA","92707","6/30/2019","11/18/2019","N","3 Macarthur Place","BANC OF CALIFORNIA, INC.","34","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","4/21/1941","1/3/2000","3/31/2019","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.bancofcal.com","39465","36695","0","36695","0","0","0","0","36195","0","500","500","0","","0","0","","2570","0","200","0","0","200","","0","0","0","0","6123","5913","0","275","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","275","0","0","0","0","0","","0","0","0","0","0","0","0","35092","28372","0","28372","2519","2519","0","0","23393","0","2460","1233","1227","","0","0","","6698","0","22","0","0","22","","0","0","0","0","6594","7502","0"
"4033","0","251352","2107789","BancCentral, National Association","Alva","OK","73717","6/30/2019","11/18/2019","N","602-612 Flynn Street","MYERS BANCSHARES, INC.","5","0","1","2","1","Woods","","","8/11/1913","1/1/1934","7/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bcna.com","3563","929","0","929","0","0","0","552","339","0","38","38","0","","0","0","","428","0","73","7","27","39","","2133","0","0","2088","0","0","0","1988","454","0","454","0","0","0","0","118","0","336","0","336","","0","0","","0","0","1","0","0","1","","1533","0","0","973","0","0","0","4772","2289","0","2289","0","0","0","1306","27","0","956","371","585","","0","0","","1090","0","0","0","0","0","","1393","0","0","1393","0","0","0"
"27476","12941","1386251","1133286","BancFirst","Oklahoma City","OK","73102","6/30/2019","11/18/2019","NM","101 N. Broadway, Suite 200","BANCFIRST CORPORATION","114","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","4/1/1989","4/1/1989","9/7/2018","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.bancfirst.bank","20579","15051","0","15051","356","0","356","2212","7004","0","5479","5261","218","","0","0","","1525","0","2664","0","1116","1548","","1339","0","0","1339","0","1671","0","2663","1906","0","1906","427","341","86","112","1001","0","366","366","0","","0","0","","334","0","233","0","68","165","","190","0","0","190","0","183","0","17998","12129","0","12129","943","787","156","1122","7266","12","2786","1394","1392","","0","0","","2705","0","406","0","183","223","","2758","0","0","2362","0","2088","0"
"26725","0","110936","1242076","Banco do Brasil Americas","Miami","FL","33131","6/30/2019","11/18/2019","NM","1221 Brickell Ave, # 2200","BANCO DO BRASIL S.A.","5","0","0","8","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/24/1986","7/24/1986","7/31/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","1689","1548","","1548","0","0","0","0","1548","0","0","0","0","","0","","","0","","141","141","0","0","","0","0","0","0","0","0","0","22","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","22","22","0","0","","0","0","0","0","0","0","0","4864","4864","","4864","0","0","0","0","4864","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"34968","0","940311","1129382","Banco Popular de Puerto Rico","San Juan","PR","918","6/30/2019","11/18/2019","SM","209 Avenida Luis Munoz River","POPULAR, INC.","1","0","1","9","0","San Juan","41980","San Juan-Carolina-Caguas, PR","1/2/1999","1/2/1999","2/27/2015","Stock","0","0","FED","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","173","0","http://www.popular.com","256000","204000","6000","198000","0","0","0","0","145000","2000","51000","18000","33000","6000","0","0","0","3000","0","46000","15000","14000","17000","0","0","3000","0","","0","54000","","688000","672000","0","672000","0","0","0","0","604000","0","68000","16000","52000","0","0","0","0","0","0","16000","16000","0","0","0","0","0","0","","0","472000","0","522000","434000","15000","419000","2000","0","2000","1000","309000","1000","106000","70000","36000","15000","0","0","0","30000","0","54000","0","28000","26000","0","1000","3000","0","","0","5000","0"
"20828","12675","816210","1239254","Banco Santander Puerto Rico","San Juan","PR","917","6/30/2019","11/18/2019","NM","207 Ponce De Leon Avenue","BANCO SANTANDER, S.A.","0","0","0","9","0","San Juan","41980","San Juan-Carolina-Caguas, PR","10/2/1972","10/2/1972","10/7/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","27","0","www.santander.pr","51335","45634","0","45634","0","0","0","0","44878","0","756","756","0","","0","0","","345","0","5356","2672","0","2684","","0","0","0","0","0","412","0","124","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","124","0","0","124","","0","0","0","0","0","0","0","170755","153150","0","153150","0","0","0","1373","112435","0","39342","31511","7831","","0","0","","14065","0","3251","2406","0","845","","289","0","0","0","5410","13040","0"
"11813","11210","606046","0","BancorpSouth Bank","Tupelo","MS","38804","6/30/2019","11/18/2019","NM","201 South Spring Street","","318","0","1","4","0","Lee","","","3/1/1876","1/1/1934","4/1/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","0","www.bancorpsouth.com","57011","45676","0","45676","3904","870","3034","3801","23633","0","14338","2659","11679","","0","0","","6503","0","1469","610","325","534","","1142","2221","0","933","0","749","0","8053","7610","0","7610","0","0","0","301","3755","0","3554","3554","0","","0","0","","65","0","288","285","2","1","","90","0","0","35","0","1188","0","71077","61109","0","61109","2071","381","1690","6116","31211","31","21680","8648","13032","","0","0","","8015","0","296","86","171","39","","1657","0","0","1441","0","13302","0"
"26653","0","78157","1139671","Bandera Bank","Bandera","TX","78003","6/30/2019","11/18/2019","NM","207 Main Street","BANDERA BANCSHARES, INC.","1","0","0","8","1","Bandera","41700","San Antonio-New Braunfels, TX","4/24/1986","4/24/1986","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","175","161","","161","0","0","0","0","161","0","0","0","0","","0","","","0","","0","0","0","0","","14","0","0","0","0","0","0","4","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","4","0","0","4","","0","0","0","0","0","0","0","82","82","","82","0","0","0","0","82","0","0","0","0","","0","","","0","","0","0","0","0","","0","0","0","0","0","0","0"
"57815","0","3402913","0","Banesco USA","Coral Gables","FL","33134","6/30/2019","11/18/2019","NM","150 Alhambra Circle, # 100","","4","0","1","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","1/10/2006","1/10/2006","8/29/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","1","0","Banescousa.com","22","22","0","22","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","1483","1377","0","403","0","0","0","0","403","0","0","0","0","974","0","0","0","106","0","0","0","0","0","0","0","0","0","","0","0","0"
"18408","7107","419406","3547999","Bangor Savings Bank","Bangor","ME","4401","6/30/2019","11/18/2019","SB","3 State Street","BANGOR BANCORP, MHC","62","0","1","4","0","Penobscot","12620","Bangor, ME","2/14/1852","7/1/1961","4/6/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.bangor.com","7603","5539","0","5539","713","0","713","39","1993","0","2794","2777","17","","0","0","","1552","0","18","0","1","17","","494","0","0","366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","8196","5146","0","5146","220","0","220","51","3334","90","1451","910","541","","0","0","","2634","0","26","0","0","26","","390","0","0","390","0","0","0"
"14291","12142","952846","1205156","Bank","Wapello","IA","52653","6/30/2019","11/18/2019","SM","409 Hwy 61 S","MORNING SUN BANK CORP.","4","0","0","4","1","Louisa","","","2/13/1931","4/25/1934","1/12/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bank.bank","243","242","","242","28","28","0","0","214","0","0","0","0","","0","","","0","","1","0","1","0","","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","","0","","","0","","0","0","0","0","","1","0","0","0","0","0","0","1565","1366","","1366","0","0","0","1248","118","0","0","0","0","","0","","","0","","0","0","0","0","","199","0","0","0","0","0","0"
"1047","13079","496845","1099195","Bank & Trust Company","Litchfield","IL","62056","6/30/2019","11/18/2019","NM","401 North Madison Street","LBT BANCSHARES, INC.","7","0","0","4","0","Montgomery","","","9/1/1902","1/1/1934","12/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.banktr.com","683","474","0","474","0","0","0","0","474","0","0","0","0","","0","0","","21","0","188","0","98","90","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","501","440","0","440","0","0","0","0","440","0","0","0","0","","0","0","","8","0","53","0","19","34","","0","0","0","0","0","0","0"
