Fips State,Fips County,State,County Name,Census Tract,
2,170,AK,Matanuska-Susitna Borough,502,
2,170,AK,Matanuska-Susitna Borough,604,
2,170,AK,Matanuska-Susitna Borough,701,
2,170,AK,Matanuska-Susitna Borough,703,
2,170,AK,Matanuska-Susitna Borough,800,
2,170,AK,Matanuska-Susitna Borough,1003,
2,170,AK,Matanuska-Susitna Borough,1201,
2,180,AK,Nome Census Area,100,
2,185,AK,North Slope Borough,200,
2,188,AK,Northwest Arctic Borough,100,
2,198,AK,Prince of Wales-Hyder Census Area,100,
2,198,AK,Prince of Wales-Hyder Census Area,940100,
2,240,AK,Southeast Fairbanks Census Area,100,
2,270,AK,Wade Hampton Census Area,100,
2,275,AK,Wrangell City and Borough,300,
2,290,AK,Yukon-Koyukuk Census Area,100,
2,290,AK,Yukon-Koyukuk Census Area,200,
2,290,AK,Yukon-Koyukuk Census Area,300,
2,290,AK,Yukon-Koyukuk Census Area,400,
4,1,AZ,Apache County,942600,
4,1,AZ,Apache County,942700,
4,1,AZ,Apache County,944000,
4,1,AZ,Apache County,944100,
4,1,AZ,Apache County,944201,
4,1,AZ,Apache County,944202,
4,1,AZ,Apache County,944300,
4,1,AZ,Apache County,944901,
4,1,AZ,Apache County,944902,
4,1,AZ,Apache County,945001,
4,1,AZ,Apache County,945002,
4,1,AZ,Apache County,945100,
4,1,AZ,Apache County,970300,
4,3,AZ,Cochise County,100,
4,3,AZ,Cochise County,201,
4,3,AZ,Cochise County,202,
4,3,AZ,Cochise County,203,
4,3,AZ,Cochise County,301,
4,3,AZ,Cochise County,302,
4,3,AZ,Cochise County,303,
4,3,AZ,Cochise County,400,
4,3,AZ,Cochise County,500,
4,3,AZ,Cochise County,600,
4,3,AZ,Cochise County,700,
4,3,AZ,Cochise County,800,
4,3,AZ,Cochise County,901,
4,3,AZ,Cochise County,902,
4,3,AZ,Cochise County,1000,
4,3,AZ,Cochise County,1100,
4,3,AZ,Cochise County,1200,
4,3,AZ,Cochise County,1300,
4,3,AZ,Cochise County,1401,
4,3,AZ,Cochise County,1501,
4,3,AZ,Cochise County,1502,
4,3,AZ,Cochise County,1602,
4,3,AZ,Cochise County,1701,
4,3,AZ,Cochise County,1702,
4,3,AZ,Cochise County,2001,
4,5,AZ,Coconino County,300,
4,5,AZ,Coconino County,400,
4,5,AZ,Coconino County,500,
4,5,AZ,Coconino County,800,
4,5,AZ,Coconino County,1000,
4,5,AZ,Coconino County,1102,
4,5,AZ,Coconino County,1200,
4,5,AZ,Coconino County,1700,
4,5,AZ,Coconino County,2000,
4,5,AZ,Coconino County,2300,
4,5,AZ,Coconino County,942201,
4,5,AZ,Coconino County,942202,
4,5,AZ,Coconino County,944900,
4,5,AZ,Coconino County,945000,
4,5,AZ,Coconino County,945100,
4,5,AZ,Coconino County,945200,
4,7,AZ,Gila County,302,
4,7,AZ,Gila County,600,
4,7,AZ,Gila County,700,
4,7,AZ,Gila County,800,
4,7,AZ,Gila County,900,
4,7,AZ,Gila County,1000,
4,7,AZ,Gila County,1100,
4,7,AZ,Gila County,1300,
4,7,AZ,Gila County,940200,
4,7,AZ,Gila County,940400,
4,9,AZ,Graham County,940500,
4,9,AZ,Graham County,961201,
4,9,AZ,Graham County,961300,
4,9,AZ,Graham County,961600,
4,11,AZ,Greenlee County,960100,
4,12,AZ,La Paz County,20100,
4,12,AZ,La Paz County,20201,
4,12,AZ,La Paz County,20501,
4,12,AZ,La Paz County,20502,
4,12,AZ,La Paz County,940300,
4,13,AZ,Maricopa County,40502,
4,13,AZ,Maricopa County,40506,
4,13,AZ,Maricopa County,40507,
4,13,AZ,Maricopa County,40512,
4,13,AZ,Maricopa County,40513,
4,13,AZ,Maricopa County,40514,
4,13,AZ,Maricopa County,40515,
4,13,AZ,Maricopa County,40522,
4,13,AZ,Maricopa County,40524,
4,13,AZ,Maricopa County,40525,
4,13,AZ,Maricopa County,40526,
4,13,AZ,Maricopa County,40528,
4,13,AZ,Maricopa County,40529,
4,13,AZ,Maricopa County,40531,
4,13,AZ,Maricopa County,50603,
4,13,AZ,Maricopa County,50604,
4,13,AZ,Maricopa County,50607,
4,13,AZ,Maricopa County,50608,
4,13,AZ,Maricopa County,50701,
4,13,AZ,Maricopa County,50702,
4,13,AZ,Maricopa County,60801,
4,13,AZ,Maricopa County,60802,
4,13,AZ,Maricopa County,60901,
4,13,AZ,Maricopa County,60902,
4,13,AZ,Maricopa County,60903,
4,13,AZ,Maricopa County,60904,
4,13,AZ,Maricopa County,61017,
4,13,AZ,Maricopa County,61024,
4,13,AZ,Maricopa County,61029,
4,13,AZ,Maricopa County,61041,
4,13,AZ,Maricopa County,61042,
4,13,AZ,Maricopa County,61046,
4,13,AZ,Maricopa County,61100,
4,13,AZ,Maricopa County,61200,
4,13,AZ,Maricopa County,61300,
4,13,AZ,Maricopa County,61401,
4,13,AZ,Maricopa County,61402,
4,13,AZ,Maricopa County,71503,
4,13,AZ,Maricopa County,71504,
4,13,AZ,Maricopa County,71505,
4,13,AZ,Maricopa County,71506,
4,13,AZ,Maricopa County,71516,
4,13,AZ,Maricopa County,71600,
4,13,AZ,Maricopa County,71701,
4,13,AZ,Maricopa County,71702,
4,13,AZ,Maricopa County,71801,
4,13,AZ,Maricopa County,71802,
4,13,AZ,Maricopa County,71910,
4,13,AZ,Maricopa County,71912,
4,13,AZ,Maricopa County,71913,
4,13,AZ,Maricopa County,71914,
4,13,AZ,Maricopa County,71915,
4,13,AZ,Maricopa County,82002,
4,13,AZ,Maricopa County,82007,
4,13,AZ,Maricopa County,82008,
4,13,AZ,Maricopa County,82009,
4,13,AZ,Maricopa County,82010,
4,13,AZ,Maricopa County,82012,
4,13,AZ,Maricopa County,82018,
4,13,AZ,Maricopa County,82022,
4,13,AZ,Maricopa County,82024,
4,13,AZ,Maricopa County,82026,
4,13,AZ,Maricopa County,82027,
4,13,AZ,Maricopa County,82028,
4,13,AZ,Maricopa County,82204,
4,13,AZ,Maricopa County,82205,
4,13,AZ,Maricopa County,82207,
4,13,AZ,Maricopa County,82208,
4,13,AZ,Maricopa County,82209,
4,13,AZ,Maricopa County,82210,
4,13,AZ,Maricopa County,83000,
4,13,AZ,Maricopa County,92305,
4,13,AZ,Maricopa County,92306,
4,13,AZ,Maricopa County,92307,
4,13,AZ,Maricopa County,92308,
4,13,AZ,Maricopa County,92311,
4,13,AZ,Maricopa County,92312,
4,13,AZ,Maricopa County,92401,
4,13,AZ,Maricopa County,92402,
4,13,AZ,Maricopa County,92500,
4,13,AZ,Maricopa County,92600,
4,13,AZ,Maricopa County,92705,
4,13,AZ,Maricopa County,92709,
4,13,AZ,Maricopa County,92711,
4,13,AZ,Maricopa County,92715,
4,13,AZ,Maricopa County,92716,
4,13,AZ,Maricopa County,92717,
4,13,AZ,Maricopa County,92718,
4,13,AZ,Maricopa County,92724,
4,13,AZ,Maricopa County,92801,
4,13,AZ,Maricopa County,92802,
4,13,AZ,Maricopa County,92900,
4,13,AZ,Maricopa County,93001,
4,13,AZ,Maricopa County,93002,
4,13,AZ,Maricopa County,93101,
4,13,AZ,Maricopa County,93104,
4,13,AZ,Maricopa County,93105,
4,13,AZ,Maricopa County,93106,
4,13,AZ,Maricopa County,93200,
4,13,AZ,Maricopa County,103210,
4,13,AZ,Maricopa County,103302,
4,13,AZ,Maricopa County,103303,
4,13,AZ,Maricopa County,103304,
4,13,AZ,Maricopa County,103305,
4,13,AZ,Maricopa County,103306,
4,13,AZ,Maricopa County,103604,
4,13,AZ,Maricopa County,103609,
4,13,AZ,Maricopa County,103615,
4,13,AZ,Maricopa County,103900,
4,13,AZ,Maricopa County,104000,
4,13,AZ,Maricopa County,104100,
4,13,AZ,Maricopa County,104206,
4,13,AZ,Maricopa County,104216,
4,13,AZ,Maricopa County,104221,
4,13,AZ,Maricopa County,104224,
4,13,AZ,Maricopa County,104301,
4,13,AZ,Maricopa County,104302,
4,13,AZ,Maricopa County,104401,
4,13,AZ,Maricopa County,104402,
4,13,AZ,Maricopa County,104501,
4,13,AZ,Maricopa County,104502,
4,13,AZ,Maricopa County,104600,
4,13,AZ,Maricopa County,104701,
4,13,AZ,Maricopa County,104702,
4,13,AZ,Maricopa County,105200,
4,13,AZ,Maricopa County,105501,
4,13,AZ,Maricopa County,105502,
4,13,AZ,Maricopa County,105503,
4,13,AZ,Maricopa County,105601,
4,13,AZ,Maricopa County,105602,
4,13,AZ,Maricopa County,105701,
4,13,AZ,Maricopa County,105702,
4,13,AZ,Maricopa County,105800,
4,13,AZ,Maricopa County,105900,
4,13,AZ,Maricopa County,106001,
4,13,AZ,Maricopa County,106002,
4,13,AZ,Maricopa County,106003,
4,13,AZ,Maricopa County,106501,
4,13,AZ,Maricopa County,106502,
4,13,AZ,Maricopa County,106701,
4,13,AZ,Maricopa County,106801,
4,13,AZ,Maricopa County,106802,
4,13,AZ,Maricopa County,106900,
4,13,AZ,Maricopa County,107000,
4,13,AZ,Maricopa County,107101,
4,13,AZ,Maricopa County,107102,
4,13,AZ,Maricopa County,107201,
4,13,AZ,Maricopa County,107202,
4,13,AZ,Maricopa County,107300,
4,13,AZ,Maricopa County,107400,
4,13,AZ,Maricopa County,108601,
4,13,AZ,Maricopa County,108602,
4,13,AZ,Maricopa County,108802,
4,13,AZ,Maricopa County,108901,
4,13,AZ,Maricopa County,108902,
4,13,AZ,Maricopa County,109001,
4,13,AZ,Maricopa County,109002,
4,13,AZ,Maricopa County,109003,
4,13,AZ,Maricopa County,109101,
4,13,AZ,Maricopa County,109102,
4,13,AZ,Maricopa County,109200,
4,13,AZ,Maricopa County,109300,
4,13,AZ,Maricopa County,109400,
4,13,AZ,Maricopa County,109500,
4,13,AZ,Maricopa County,109601,
4,13,AZ,Maricopa County,109602,
4,13,AZ,Maricopa County,109603,
4,13,AZ,Maricopa County,109604,
4,13,AZ,Maricopa County,109701,
4,13,AZ,Maricopa County,109702,
4,13,AZ,Maricopa County,109703,
4,13,AZ,Maricopa County,109704,
4,13,AZ,Maricopa County,109705,
4,13,AZ,Maricopa County,109801,
4,13,AZ,Maricopa County,109802,
4,13,AZ,Maricopa County,109900,
4,13,AZ,Maricopa County,110001,
4,13,AZ,Maricopa County,110002,
4,13,AZ,Maricopa County,110100,
4,13,AZ,Maricopa County,110400,
4,13,AZ,Maricopa County,110501,
4,13,AZ,Maricopa County,110502,
4,13,AZ,Maricopa County,110701,
4,13,AZ,Maricopa County,110702,
4,13,AZ,Maricopa County,110801,
4,13,AZ,Maricopa County,110802,
4,13,AZ,Maricopa County,110901,
4,13,AZ,Maricopa County,110902,
4,13,AZ,Maricopa County,111201,
4,13,AZ,Maricopa County,111202,
4,13,AZ,Maricopa County,111203,
4,13,AZ,Maricopa County,111204,
4,13,AZ,Maricopa County,111300,
4,13,AZ,Maricopa County,111401,
4,13,AZ,Maricopa County,111402,
4,13,AZ,Maricopa County,111501,
4,13,AZ,Maricopa County,111502,
4,13,AZ,Maricopa County,111601,
4,13,AZ,Maricopa County,111602,
4,13,AZ,Maricopa County,111700,
4,13,AZ,Maricopa County,112100,
4,13,AZ,Maricopa County,112201,
4,13,AZ,Maricopa County,112202,
4,13,AZ,Maricopa County,112301,
4,13,AZ,Maricopa County,112302,
4,13,AZ,Maricopa County,112401,
4,13,AZ,Maricopa County,112402,
4,13,AZ,Maricopa County,112502,
4,13,AZ,Maricopa County,112503,
4,13,AZ,Maricopa County,112504,
4,13,AZ,Maricopa County,112505,
4,13,AZ,Maricopa County,112507,
4,13,AZ,Maricopa County,112508,
4,13,AZ,Maricopa County,112509,
4,13,AZ,Maricopa County,112512,
4,13,AZ,Maricopa County,112513,
4,13,AZ,Maricopa County,112601,
4,13,AZ,Maricopa County,112602,
4,13,AZ,Maricopa County,112700,
4,13,AZ,Maricopa County,112900,
4,13,AZ,Maricopa County,113000,
4,13,AZ,Maricopa County,113100,
4,13,AZ,Maricopa County,113201,
4,13,AZ,Maricopa County,113202,
4,13,AZ,Maricopa County,113203,
4,13,AZ,Maricopa County,113300,
4,13,AZ,Maricopa County,113400,
4,13,AZ,Maricopa County,113501,
4,13,AZ,Maricopa County,113502,
4,13,AZ,Maricopa County,113601,
4,13,AZ,Maricopa County,113602,
4,13,AZ,Maricopa County,113700,
4,13,AZ,Maricopa County,113801,
4,13,AZ,Maricopa County,113900,
4,13,AZ,Maricopa County,114000,
4,13,AZ,Maricopa County,114100,
4,13,AZ,Maricopa County,114200,
4,13,AZ,Maricopa County,114301,
4,13,AZ,Maricopa County,114302,
4,13,AZ,Maricopa County,114401,
4,13,AZ,Maricopa County,114402,
4,13,AZ,Maricopa County,114500,
4,13,AZ,Maricopa County,114600,
4,13,AZ,Maricopa County,114703,
4,13,AZ,Maricopa County,114800,
4,13,AZ,Maricopa County,114900,
4,13,AZ,Maricopa County,115200,
4,13,AZ,Maricopa County,115300,
4,13,AZ,Maricopa County,115400,
4,13,AZ,Maricopa County,115500,
4,13,AZ,Maricopa County,115600,
4,13,AZ,Maricopa County,115700,
4,13,AZ,Maricopa County,115801,
4,13,AZ,Maricopa County,115802,
4,13,AZ,Maricopa County,115900,
4,13,AZ,Maricopa County,116000,
4,13,AZ,Maricopa County,116100,
4,13,AZ,Maricopa County,116202,
4,13,AZ,Maricopa County,116204,
4,13,AZ,Maricopa County,116205,
4,13,AZ,Maricopa County,116300,
4,13,AZ,Maricopa County,116400,
4,13,AZ,Maricopa County,116500,
4,13,AZ,Maricopa County,116602,
4,13,AZ,Maricopa County,116604,
4,13,AZ,Maricopa County,116605,
4,13,AZ,Maricopa County,116606,
4,13,AZ,Maricopa County,116607,
4,13,AZ,Maricopa County,116608,
4,13,AZ,Maricopa County,116702,
4,13,AZ,Maricopa County,116703,
4,13,AZ,Maricopa County,116800,
4,13,AZ,Maricopa County,116900,
4,13,AZ,Maricopa County,117000,
4,13,AZ,Maricopa County,117100,
4,13,AZ,Maricopa County,117200,
4,13,AZ,Maricopa County,117300,
4,13,AZ,Maricopa County,216810,
4,13,AZ,Maricopa County,217201,
4,13,AZ,Maricopa County,217204,
4,13,AZ,Maricopa County,217501,
4,13,AZ,Maricopa County,217502,
4,13,AZ,Maricopa County,217600,
4,13,AZ,Maricopa County,218100,
4,13,AZ,Maricopa County,218200,
4,13,AZ,Maricopa County,218300,
4,13,AZ,Maricopa County,318400,
4,13,AZ,Maricopa County,318501,
4,13,AZ,Maricopa County,318700,
4,13,AZ,Maricopa County,318800,
4,13,AZ,Maricopa County,318900,
4,13,AZ,Maricopa County,319000,
4,13,AZ,Maricopa County,319101,
4,13,AZ,Maricopa County,319103,
4,13,AZ,Maricopa County,319104,
4,13,AZ,Maricopa County,319201,
4,13,AZ,Maricopa County,319202,
4,13,AZ,Maricopa County,319300,
4,13,AZ,Maricopa County,319500,
4,13,AZ,Maricopa County,319703,
4,13,AZ,Maricopa County,319704,
4,13,AZ,Maricopa County,319705,
4,13,AZ,Maricopa County,319706,
4,13,AZ,Maricopa County,319800,
4,13,AZ,Maricopa County,320001,
4,13,AZ,Maricopa County,320002,
4,13,AZ,Maricopa County,320007,
4,13,AZ,Maricopa County,420111,
4,13,AZ,Maricopa County,420113,
4,13,AZ,Maricopa County,420114,
4,13,AZ,Maricopa County,420115,
4,13,AZ,Maricopa County,420116,
4,13,AZ,Maricopa County,420202,
4,13,AZ,Maricopa County,420206,
4,13,AZ,Maricopa County,420213,
4,13,AZ,Maricopa County,420214,
4,13,AZ,Maricopa County,420401,
4,13,AZ,Maricopa County,420402,
4,13,AZ,Maricopa County,420501,
4,13,AZ,Maricopa County,420503,
4,13,AZ,Maricopa County,420707,
4,13,AZ,Maricopa County,420708,
4,13,AZ,Maricopa County,420709,
4,13,AZ,Maricopa County,420710,
4,13,AZ,Maricopa County,420800,
4,13,AZ,Maricopa County,420901,
4,13,AZ,Maricopa County,420902,
4,13,AZ,Maricopa County,421001,
4,13,AZ,Maricopa County,421002,
4,13,AZ,Maricopa County,421101,
4,13,AZ,Maricopa County,421102,
4,13,AZ,Maricopa County,421201,
4,13,AZ,Maricopa County,421202,
4,13,AZ,Maricopa County,421302,
4,13,AZ,Maricopa County,421303,
4,13,AZ,Maricopa County,421304,
4,13,AZ,Maricopa County,421400,
4,13,AZ,Maricopa County,421501,
4,13,AZ,Maricopa County,421502,
4,13,AZ,Maricopa County,421601,
4,13,AZ,Maricopa County,421602,
4,13,AZ,Maricopa County,421701,
4,13,AZ,Maricopa County,421702,
4,13,AZ,Maricopa County,421801,
4,13,AZ,Maricopa County,421802,
4,13,AZ,Maricopa County,421901,
4,13,AZ,Maricopa County,421902,
4,13,AZ,Maricopa County,422001,
4,13,AZ,Maricopa County,422002,
4,13,AZ,Maricopa County,422102,
4,13,AZ,Maricopa County,422103,
4,13,AZ,Maricopa County,422104,
4,13,AZ,Maricopa County,422105,
4,13,AZ,Maricopa County,422106,
4,13,AZ,Maricopa County,422107,
4,13,AZ,Maricopa County,422203,
4,13,AZ,Maricopa County,422218,
4,13,AZ,Maricopa County,422221,
4,13,AZ,Maricopa County,422301,
4,13,AZ,Maricopa County,422304,
4,13,AZ,Maricopa County,422401,
4,13,AZ,Maricopa County,422502,
4,13,AZ,Maricopa County,422503,
4,13,AZ,Maricopa County,422607,
4,13,AZ,Maricopa County,422610,
4,13,AZ,Maricopa County,422618,
4,13,AZ,Maricopa County,422624,
4,13,AZ,Maricopa County,422625,
4,13,AZ,Maricopa County,422626,
4,13,AZ,Maricopa County,422627,
4,13,AZ,Maricopa County,422628,
4,13,AZ,Maricopa County,422629,
4,13,AZ,Maricopa County,422630,
4,13,AZ,Maricopa County,422632,
4,13,AZ,Maricopa County,422633,
4,13,AZ,Maricopa County,422634,
4,13,AZ,Maricopa County,422635,
4,13,AZ,Maricopa County,422639,
4,13,AZ,Maricopa County,522800,
4,13,AZ,Maricopa County,522903,
4,13,AZ,Maricopa County,522904,
4,13,AZ,Maricopa County,523002,
4,13,AZ,Maricopa County,523006,
4,13,AZ,Maricopa County,523102,
4,13,AZ,Maricopa County,523104,
4,13,AZ,Maricopa County,614700,
4,13,AZ,Maricopa County,615300,
4,13,AZ,Maricopa County,615400,
4,13,AZ,Maricopa County,615600,
4,13,AZ,Maricopa County,616000,
4,13,AZ,Maricopa County,616500,
4,13,AZ,Maricopa County,617500,
4,13,AZ,Maricopa County,618400,
4,13,AZ,Maricopa County,618500,
4,13,AZ,Maricopa County,618700,
4,13,AZ,Maricopa County,618800,
4,13,AZ,Maricopa County,618900,
4,13,AZ,Maricopa County,619100,
4,13,AZ,Maricopa County,619200,
4,13,AZ,Maricopa County,619300,
4,13,AZ,Maricopa County,619400,
4,13,AZ,Maricopa County,723305,
4,13,AZ,Maricopa County,723306,
4,13,AZ,Maricopa County,813700,
4,13,AZ,Maricopa County,813800,
4,13,AZ,Maricopa County,814000,
4,13,AZ,Maricopa County,817400,
4,13,AZ,Maricopa County,817500,
4,13,AZ,Maricopa County,817600,
4,13,AZ,Maricopa County,940700,
4,13,AZ,Maricopa County,941000,
4,13,AZ,Maricopa County,941100,
4,13,AZ,Maricopa County,941200,
4,13,AZ,Maricopa County,941300,
4,13,AZ,Maricopa County,980400,
4,15,AZ,Mohave County,940400,
4,15,AZ,Mohave County,940501,
4,15,AZ,Mohave County,950100,
4,15,AZ,Mohave County,950401,
4,15,AZ,Mohave County,950402,
4,15,AZ,Mohave County,950500,
4,15,AZ,Mohave County,950600,
4,15,AZ,Mohave County,950703,
4,15,AZ,Mohave County,950704,
4,15,AZ,Mohave County,950705,
4,15,AZ,Mohave County,950706,
4,15,AZ,Mohave County,951401,
4,15,AZ,Mohave County,951402,
4,15,AZ,Mohave County,951501,
4,15,AZ,Mohave County,951502,
4,15,AZ,Mohave County,951601,
4,15,AZ,Mohave County,951602,
4,15,AZ,Mohave County,951700,
4,15,AZ,Mohave County,951800,
4,15,AZ,Mohave County,951900,
4,15,AZ,Mohave County,952001,
4,15,AZ,Mohave County,952002,
4,15,AZ,Mohave County,952003,
4,15,AZ,Mohave County,952004,
4,15,AZ,Mohave County,952400,
4,15,AZ,Mohave County,952500,
4,15,AZ,Mohave County,952600,
4,15,AZ,Mohave County,952700,
4,15,AZ,Mohave County,952900,
4,15,AZ,Mohave County,953000,
4,15,AZ,Mohave County,953100,
4,15,AZ,Mohave County,953300,
4,15,AZ,Mohave County,953401,
4,15,AZ,Mohave County,953402,
4,15,AZ,Mohave County,953602,
4,15,AZ,Mohave County,953800,
4,15,AZ,Mohave County,953900,
4,15,AZ,Mohave County,954800,
4,15,AZ,Mohave County,954900,
4,15,AZ,Mohave County,955000,
4,17,AZ,Navajo County,940008,
4,17,AZ,Navajo County,940010,
4,17,AZ,Navajo County,940011,
4,17,AZ,Navajo County,940012,
4,17,AZ,Navajo County,940013,
4,17,AZ,Navajo County,940014,
4,17,AZ,Navajo County,940015,
4,17,AZ,Navajo County,940100,
4,17,AZ,Navajo County,940301,
4,17,AZ,Navajo County,940302,
4,17,AZ,Navajo County,942300,
4,17,AZ,Navajo County,942400,
4,17,AZ,Navajo County,942500,
4,17,AZ,Navajo County,960200,
4,17,AZ,Navajo County,960400,
4,17,AZ,Navajo County,960500,
4,17,AZ,Navajo County,960600,
4,17,AZ,Navajo County,961300,
4,17,AZ,Navajo County,963400,
4,17,AZ,Navajo County,964201,
4,19,AZ,Pima County,100,
4,19,AZ,Pima County,200,
4,19,AZ,Pima County,300,
4,19,AZ,Pima County,400,
4,19,AZ,Pima County,500,
4,19,AZ,Pima County,600,
4,19,AZ,Pima County,700,
4,19,AZ,Pima County,800,
4,19,AZ,Pima County,900,
4,19,AZ,Pima County,1000,
4,19,AZ,Pima County,1100,
4,19,AZ,Pima County,1200,
4,19,AZ,Pima County,1302,
4,19,AZ,Pima County,1303,
4,19,AZ,Pima County,1304,
4,19,AZ,Pima County,1400,
4,19,AZ,Pima County,1500,
4,19,AZ,Pima County,1801,
4,19,AZ,Pima County,1802,
4,19,AZ,Pima County,2000,
4,19,AZ,Pima County,2100,
4,19,AZ,Pima County,2201,
4,19,AZ,Pima County,2202,
4,19,AZ,Pima County,2300,
4,19,AZ,Pima County,2400,
4,19,AZ,Pima County,2501,
4,19,AZ,Pima County,2503,
4,19,AZ,Pima County,2504,
4,19,AZ,Pima County,2505,
4,19,AZ,Pima County,2506,
4,19,AZ,Pima County,2602,
4,19,AZ,Pima County,2603,
4,19,AZ,Pima County,2604,
4,19,AZ,Pima County,2701,
4,19,AZ,Pima County,2702,
4,19,AZ,Pima County,2703,
4,19,AZ,Pima County,2704,
4,19,AZ,Pima County,2801,
4,19,AZ,Pima County,2802,
4,19,AZ,Pima County,2803,
4,19,AZ,Pima County,2901,
4,19,AZ,Pima County,2905,
4,19,AZ,Pima County,3002,
4,19,AZ,Pima County,3003,
4,19,AZ,Pima County,3004,
4,19,AZ,Pima County,3101,
4,19,AZ,Pima County,3102,
